Priority,Action,Suggested Approach,Lead ID,Date Added,Company Name,Business Type,Number of Outlets,Estimated Monthly Revenue (RM),Address,City,State,Postal Code,Website,Primary Contact Name,Job Title,Phone Number,Email Address,WhatsApp,Rating,Review Count,Price Level,Business Status,Google Place ID,Latitude,Longitude,Biggest Pain Point,ICP Tier (1/2/3),Lead Score (0-100),Lead Quality (HOT/WARM/QUALIFIED/COLD),Source,Notes,Follow-up Date,Contact Status (New/Contacted/Qualified/Proposal/Won/Lost),Owner (Sales Rep),Created By,Last Modified,Initial Score Hint,Quality Hint
43,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJAQBw,2025-11-05,Main Street Cafe,"Cafe, Store",1,80000,"66, Jln Penang, George Town, 10000 George Town, Pulau Pinang, Malaysia",10000 George Town,Penang,10000.0,http://www.cititelpenang.com,,,6042911128.0,,6042911128.0,4.1,28.0,Unknown,OPERATIONAL,ChIJAQBw9pnDSjAR9ytGRWTEc2E,5.4220802,100.3344438,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.1/5 (28 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
44,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJD95H,2025-11-05,Jing Si Books & Cafe Penang,"Cafe, Book Store, Store",1,50000,"31, Beach St, Georgetown, 10300 George Town, Penang, Malaysia",10300 George Town,Penang,10300.0,https://www.facebook.com/jingsibooksncafe/,,,6042616562.0,,6042616562.0,4.7,429.0,$ (Budget),OPERATIONAL,ChIJD95HXpPDSjAR9NmbmXytY2s,5.4170284,100.3421859,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.7/5 (429 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
45,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJQ6Y6,2025-11-05,FD Takoyaki,"Meal Takeaway, Restaurant",1,80000,"FD Takoyaki, Flora Food Court, Jalan PJU 8/9, Flora Damansara, 47820 Petaling Jaya, Selangor, Malaysia",47820 Petaling Jaya,Selangor,47820.0,https://wa.me/601172956740,,,601172956740.0,,601172956740.0,5.0,4.0,Unknown,CLOSED_TEMPORARILY,ChIJQ6Y6DQ1JzDEREGovGQQt090,3.1776317,101.6182728,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 5/5 (4 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
46,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJ8yvi,2025-11-05,De'Quinn's Pub & Bistro,Restaurant,1,80000,"Jalan Cantonment, George Town, 10250 George Town, Pulau Pinang, Malaysia",10250 George Town,,10250.0,http://www.facebook.com/pages/QuinnS-Bistro-Pub/256971327658439?sk=info,,,60166399956.0,,60166399956.0,4.2,13.0,Unknown,OPERATIONAL,ChIJ8yviQQfDSjARH444IOIpafo,5.432211199999999,100.31186,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.2/5 (13 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
47,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJsbqO,2025-11-05,Avocadian Subang SS15 - Avocado MilkShake,"Cafe, Bakery, Store",1,80000,"B10, Jalan SS 15/4d, Ss 15, 47500 Subang Jaya, Selangor, Malaysia",47500 Subang Jaya,Selangor,47500.0,https://www.avocadian.com/,,,60178942963.0,,60178942963.0,4.5,209.0,Unknown,OPERATIONAL,ChIJsbqOvqqszTERnD9p6S8l2sQ,3.0736674,101.5870186,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.5/5 (209 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
48,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJJ3mU,2025-11-05,TT Mooncake Central Kitchen Sunway,"Bakery, Store",1,80000,"52, Jalan PJS 11/7, Bandar Sunway, 47500 Petaling Jaya, Selangor, Malaysia",47500 Petaling Jaya,Selangor,47500.0,http://www.taithong.com.my/,,,60356238888.0,,60356238888.0,4.0,1.0,Unknown,OPERATIONAL,ChIJJ3mUDo9MzDERhd1jqwDaBhk,3.0668355,101.6026188,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4/5 (1 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
49,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJcQYo,2025-11-05,Eat Cake Today,"Bakery, Store",1,80000,"A-3-3, Sunway GEO Avenue, Jalan Lagoon Selatan, Bandar Sunway, 47500 Subang Jaya, Selangor, Malaysia",47500 Subang Jaya,Selangor,47500.0,https://www.eatcaketoday.com/,,,60128086223.0,,60128086223.0,4.2,474.0,Unknown,OPERATIONAL,ChIJcQYovIhMzDERS3yJiIa3smw,3.065199999999999,101.6093157,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.2/5 (474 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
50,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJC7yn,2025-11-05,Cafe Lezzetto -Halal Gelato Ice Cream & Cakes-Desserts,"Cafe, Bakery, Meal Takeaway",1,80000,"44, Jalan SS 15/4c, Ss 15, 47500 Subang Jaya, Selangor, Malaysia",47500 Subang Jaya,Selangor,47500.0,https://www.lezzetto.my/,,,601160771088.0,,601160771088.0,4.9,127.0,Unknown,OPERATIONAL,ChIJC7ynKVlMzDERzPHwRZ_s2LE,3.0768141,101.5880278,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.9/5 (127 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
51,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJmQPV,2025-11-05,APCA Malaysia,"Bakery, University, Store",1,80000,"16, Jalan 51a/223, Seksyen 51a, 46100 Petaling Jaya, Selangor, Malaysia",46100 Petaling Jaya,Selangor,46100.0,https://apcamalaysia.com/,,,60379603846.0,,60379603846.0,4.8,328.0,Unknown,OPERATIONAL,ChIJmQPV3cJLzDERml66gNLkLZU,3.102647999999999,101.6363199,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.8/5 (328 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
52,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJFWjm,2025-11-05,kedai Kek & surprise Petaling jaya,"Bakery, Store",1,80000,"24, Lorong SS 5d/11b, Ss 5, 47301 Petaling Jaya, Selangor, Malaysia",47301 Petaling Jaya,Selangor,47301.0,,,,60189239060.0,,60189239060.0,5.0,5.0,Unknown,OPERATIONAL,ChIJFWjmAN9NzDER88wXm_oGg0s,3.1061617,101.6045058,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 5/5 (5 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
53,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJq5IX,2025-11-05,Hajee Essa Sdn. Bhd. (ஹாஜி எஸ்ஸா),"Meal Takeaway, Restaurant",1,80000,"30, Lebuh Pasar, George Town, 10200 George Town, Pulau Pinang, Malaysia",10200 George Town,,10200.0,http://www.hajessa.com/,,,6042611681.0,,6042611681.0,5.0,1.0,Unknown,OPERATIONAL,ChIJq5IXOY7DSjAR6HuA0VOca30,5.4166582,100.340116,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 5/5 (1 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
54,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJp7ed,2025-11-05,LUNA Kids - Learn. Play. Grow.,"Bakery, Store",1,80000,"35A, Jalan SS 4c/5, Taman Rasa Sayang, 47301 Petaling Jaya, Selangor, Malaysia",47301 Petaling Jaya,Selangor,47301.0,https://lunakidsmy.com/,,,60128300156.0,,60128300156.0,5.0,133.0,Unknown,OPERATIONAL,ChIJp7edyFVNzDERlGgQ9owNv8k,3.1110652,101.6033707,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 5/5 (133 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
55,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJ5ZNn,2025-11-05,Manis & Co,"Bakery, Store",1,80000,"7, Jalan SS 5b/6, Ss 5, 47301 Petaling Jaya, Selangor, Malaysia",47301 Petaling Jaya,Selangor,47301.0,,,,60378737437.0,,60378737437.0,4.8,27.0,Unknown,OPERATIONAL,ChIJ5ZNnVgBNzDER4wlrL_zfRJw,3.101325199999999,101.6061931,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.8/5 (27 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
56,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJM8Wp,2025-11-05,Nadeje @ Sunway Pyramid,"Bakery, Store",1,80000,"G1.82B, Ground Floor, Sunway Pyramid, 3, Jalan PJS 11/15, Bandar Sunway, 47500 Subang Jaya, Selangor, Malaysia",47500 Subang Jaya,Selangor,47500.0,http://www.nadeje.com.my/,,,60356111357.0,,60356111357.0,4.2,291.0,Unknown,OPERATIONAL,ChIJM8Wpb4dMzDER7_t8-A5AaBY,3.072177,101.6059916,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.2/5 (291 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
57,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJq40p,2025-11-05,McDonald's Prangin Mall,Restaurant,1,100000,"Lot 33-1-40, Prangin Mall, Jalan Dr Lim Chwee Leong, 10000 George Town, Penang, Malaysia",10000 George Town,Penang,10000.0,https://www.mcdonalds.com.my/,,,6042260416.0,,6042260416.0,3.8,640.0,$$ (Moderate),OPERATIONAL,ChIJq40pPpTDSjARarTlCITZbCI,5.414579,100.3306812,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.8/5 (640 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
58,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJuxy_,2025-11-05,Mad about cake,"Bakery, Store",1,100000,"Jalan SS 3/19, Taman Universiti, 47300 Petaling Jaya, Selangor, Malaysia",47300 Petaling Jaya,Selangor,47300.0,,,,60193255471.0,,60193255471.0,4.7,118.0,$$ (Moderate),CLOSED_TEMPORARILY,ChIJuxy_sFRJzDER0oTZgD9p0fA,3.1010384,101.6078758,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.7/5 (118 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
59,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJhy0O,2025-11-05,The Porki Society 珀记,"Meal Takeaway, Restaurant",1,100000,"10, Jalan 21/19 Seksyen 21, Sea Park, 46300 Petaling Jaya, Selangor, Malaysia",46300 Petaling Jaya,Selangor,46300.0,,,,60172778350.0,,60172778350.0,3.9,949.0,$$ (Moderate),CLOSED_TEMPORARILY,ChIJhy0OF_xLzDERsmegFDaBy4U,3.10901,101.622576,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.9/5 (949 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
60,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJaWGl,2025-11-05,Hana Thai Kitchen,Restaurant,1,100000,"26, Jalan Moulmein, Pulau Tikus, 10350 George Town, Pulau Pinang, Malaysia",10350 George Town,,10350.0,,,,6042277599.0,,6042277599.0,4.3,309.0,$$ (Moderate),OPERATIONAL,ChIJaWGlv6nDSjARaBYTJBAiLfw,5.4297407,100.3120414,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.3/5 (309 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
61,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJuz2G,2025-11-05,KFC Shell NKVE DT,"Meal Takeaway, Restaurant",1,100000,"Lot PT 33659 & PT 33788, 1A, Arah Utara PLU, KM 15.8, Lebuhraya Utara Selatan, Damansara Lagenda, 47301 Petaling Jaya, Selangor, Malaysia",47301 Petaling Jaya,Selangor,33659.0,https://kfc.com.my/,,,60378028624.0,,60378028624.0,3.9,825.0,$$ (Moderate),OPERATIONAL,ChIJuz2GTb1OzDERDuBs1z8LHLM,3.123242,101.5936379,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.9/5 (825 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
62,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJa1Cd,2025-11-05,ESPOKAD BOUTIQUE AND RESTAURANT,Restaurant,1,80000,"Komtar Walk, Jalan Dr. Lim Chwee Leong, George Town, 10100 George Town, Pulau Pinang, Malaysia",10100 George Town,,10100.0,http://www.espokadboutiquerestaurant.blogspot.com/,,,60169298898.0,,60169298898.0,5.0,1.0,Unknown,OPERATIONAL,ChIJa1CdzJXDSjARhXN7GuSinOU,5.4158415,100.3312863,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 5/5 (1 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
63,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJ0WTf,2025-11-05,Coya Vegetarian Cuisine,Restaurant,1,100000,"4a, Lorong Selamat, 10400 George Town, Pulau Pinang, Malaysia",10400 George Town,,10400.0,,,,6042262357.0,,6042262357.0,4.2,201.0,$$ (Moderate),OPERATIONAL,ChIJ0WTfab3DSjARigrgpIJz9bw,5.4191538,100.3260962,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.2/5 (201 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
64,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJn77q,2025-11-05,KFC SS 15 USJ,"Meal Takeaway, Restaurant",1,100000,"17, Jln SS 15/4G, Ss 15, 47500 Subang Jaya, Selangor, Malaysia",47500 Subang Jaya,Selangor,47500.0,https://kfc.com.my/,,,60356134083.0,,60356134083.0,3.7,960.0,$$ (Moderate),OPERATIONAL,ChIJn77qnV9MzDER5S1JEzaHaDs,3.0782444,101.5882855,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.7/5 (960 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
65,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJWY9j,2025-11-05,That Last Slice,"Bakery, Store",1,80000,"Wisma Dicor, 21, Jalan SS 17/1A, Ss 17, 47500 Subang Jaya, Selangor, Malaysia",47500 Subang Jaya,Selangor,47500.0,http://www.thatlastslice.com/,,,60172992891.0,,60172992891.0,4.4,263.0,Unknown,OPERATIONAL,ChIJWY9jRapNzDERc0WaPR_JpB4,3.0790997,101.5810469,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.4/5 (263 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
66,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJMwio,2025-11-05,Dunkin' Donuts - Sunway Pyramid,"Bakery, Store",1,100000,"Lot LG2.43 Sunway Pyramid Shopping Mall, 3, Jalan PJS 11/15, Bandar Sunway, 47400 Petaling Jaya, Selangor, Malaysia",47400 Petaling Jaya,Selangor,47400.0,http://www.dunkindonuts.com.my/,,,60356358629.0,,60356358629.0,4.1,59.0,$$ (Moderate),OPERATIONAL,ChIJMwioeodMzDERMQE4f_P8Yqw,3.0722687,101.6073733,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.1/5 (59 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
67,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJzeQ_,2025-11-05,Wondermilk,"Cafe, Bakery, Store",1,100000,"37, Jalan SS 21/1a, Damansara Utama, 47400 Petaling Jaya, Selangor, Malaysia",47400 Petaling Jaya,Selangor,47400.0,http://www.ilovewondermilk.com/,,,60377325136.0,,60377325136.0,4.1,432.0,$$ (Moderate),OPERATIONAL,ChIJzeQ_LzRJzDERsRKRkOqOuwM,3.1357564,101.6210739,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.1/5 (432 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
68,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJby_2,2025-11-05,Santorini Café,Cafe,1,80000,"94, Jalan Burma, 10050 George Town, Pulau Pinang, Malaysia",10050 George Town,,10050.0,https://www.facebook.com/Santorini-Cafe-Penang-126549217373014/,,,601151682686.0,,601151682686.0,4.5,314.0,Unknown,OPERATIONAL,ChIJby_23pfDSjARRsi0DTB2E58,5.419044400000001,100.3275239,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.5/5 (314 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
69,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJi6Jv,2025-11-05,Huey&Wah cafe (cafe + retail),"Cafe, Store",1,100000,"188, Lebuh Carnarvon, George Town, 10100 George Town, Pulau Pinang, Malaysia",10100 George Town,,10100.0,https://hueynwah.my/,,,6042283962.0,,6042283962.0,4.6,399.0,$$ (Moderate),OPERATIONAL,ChIJi6JvYiTDSjARBU3NCP9Fu-k,5.415002600000001,100.3343106,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.6/5 (399 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
70,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJ_fnQ,2025-11-05,Flash Back Homestay,"Cafe, Lodging, Store",1,80000,"41, Lebuh Aceh, George Town, 10300 George Town, PG, Malaysia",10300 George Town,,10300.0,https://www.facebook.com/flashbackpenang,,,60124752453.0,,60124752453.0,4.2,5.0,Unknown,OPERATIONAL,ChIJ_fnQOpLDSjARTU1rSYeGHXk,5.414318,100.33671,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.2/5 (5 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
71,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJYSOm,2025-11-05,Drop By Vapor,"Cafe, Store",1,80000,"34, Jalan SS 21/39, Damansara Utama, 47400 Petaling Jaya, Selangor, Malaysia",47400 Petaling Jaya,Selangor,47400.0,http://www.facebook.com/dropbyvapor,,,60182511426.0,,60182511426.0,4.5,121.0,Unknown,OPERATIONAL,ChIJYSOmHx1PzDERXNbwJsD7NWA,3.1360231,101.6214376,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.5/5 (121 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
72,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJy579,2025-11-05,TWC Lifestyle Club,"Cafe, Gym, Health",1,80000,"28, 1st floor, Jalan SS 21/39, Damansara Utama, 47400 Petaling Jaya, Selangor, Malaysia",47400 Petaling Jaya,Selangor,47400.0,,,,60182030958.0,,60182030958.0,4.7,14.0,Unknown,OPERATIONAL,ChIJy579_ElJzDERY451v62_fEo,3.1360847,101.6214685,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.7/5 (14 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
73,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJGZjv,2025-11-05,The Coffee Bean & Tea Leaf,Cafe,1,100000,"P-G, 03, Persiaran Tropicana, Golf & Country Resort, 47410 Petaling Jaya, Selangor, Malaysia",47410 Petaling Jaya,Selangor,47410.0,https://www.coffeebean.com.my/,,,60378863229.0,,60378863229.0,4.2,309.0,$$ (Moderate),OPERATIONAL,ChIJGZjvKMJOzDERgzrVlWnbhWc,3.1379065,101.5954645,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.2/5 (309 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
74,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJudke,2025-11-05,The Coffee Bean & Tea Leaf,Cafe,1,100000,"Lot G-12, Ground Floor Gurney Walk. 18 Persiaran Gurney 0250, 10250 George Town, Penang, Malaysia",10250 George Town,Penang,10250.0,http://www.coffeebean.com.my/,,,6042286442.0,,6042286442.0,4.3,411.0,$$ (Moderate),OPERATIONAL,ChIJudkeeqfDSjARhdI6WYM6u6k,5.4303962,100.3193137,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.3/5 (411 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
75,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJyYYK,2025-11-05,Cafe 55,Cafe,1,80000,"55, Lorong Stewart, George Town, 10200 George Town, Pulau Pinang, Malaysia",10200 George Town,,10200.0,http://www.coffeeatelier.com/,,,6042612261.0,,6042612261.0,4.2,117.0,Unknown,CLOSED_TEMPORARILY,ChIJyYYK2I_DSjAR13lxnCz_11U,5.419121,100.337796,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.2/5 (117 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
76,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJly1h,2025-11-05,Cake Sense @ Paradigm Mall,"Bakery, Store",1,80000,"Lot LG-30, Paradigm Mall, Jalan SS 7/26a, Ss 7, 47301 Petaling Jaya, Selangor, Malaysia",47301 Petaling Jaya,Selangor,47301.0,http://www.cakesense.com.my/,,,60378870189.0,,60378870189.0,4.1,75.0,Unknown,OPERATIONAL,ChIJly1hsxlMzDERUcwgg4V-llw,3.105117099999999,101.5959701,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.1/5 (75 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
77,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJWUes,2025-11-05,Famous Amos Paradigm Mall PJ,"Bakery, Store",1,100000,"B-11-01, The Ascent, Paradigm, No. 1, Jalan SS 7/26a, Ss 7, 47301 Petaling Jaya, Selangor, Malaysia",47301 Petaling Jaya,Selangor,47301.0,https://www.famousamos.com.my/,,,60378826161.0,,60378826161.0,4.2,43.0,$$ (Moderate),OPERATIONAL,ChIJWUestBlMzDEReyZVtMG8D3E,3.105248999999999,101.5954404,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.2/5 (43 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
78,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJ7-a8,2025-11-05,BDP (Malaysia) Sdn. Bhd.,Restaurant,1,80000,"18-8-B, 8th Floor, Gurney Tower, Persiaran Gurney, Penang, 10250, Pulau Pinang, Pulau Pinang, 10250 George Town, Penang, Malaysia",10250 George Town,Penang,10250.0,,,,6042102500.0,,6042102500.0,5.0,1.0,Unknown,OPERATIONAL,ChIJ7-a8dafDSjARZ6umvL0LdVU,5.4301091,100.3191816,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 5/5 (1 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
79,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJwfz2,2025-11-05,Simple Taste Organic Bakery,"Bakery, Store",1,80000,"1, Jalan SS 26/9, Taman Mayang Jaya, 47301 Petaling Jaya, Selangor, Malaysia",47301 Petaling Jaya,Selangor,47301.0,http://www.simpletastebakery.com/,,,60176653988.0,,60176653988.0,4.5,26.0,Unknown,OPERATIONAL,ChIJwfz2SR9HzDERTziLaKbSKf4,3.115478,101.6040334,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.5/5 (26 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
80,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJ29Of,2025-11-05,Hock Poh Lye Cafe,"Cafe, Store",1,80000,"8, Penang St, Georgetown, 10200 George Town, Penang, Malaysia",10200 George Town,Penang,10200.0,,,,6042611789.0,,6042611789.0,4.3,65.0,Unknown,OPERATIONAL,ChIJ29Ofr4_DSjARPCgB0efJgD0,5.417554,100.3402489,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.3/5 (65 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
81,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJ9UOY,2025-11-05,Swich Cafe,"Bakery, Store",1,80000,"C11A Concourse Floor, Atria Shoppong Gallery, Jalan SS 22/23, Damansara Jaya, 47400 Petaling Jaya, Selangor, Malaysia",47400 Petaling Jaya,Selangor,47400.0,http://www.swichcafe.com/,,,60377317702.0,,60377317702.0,4.7,350.0,Unknown,OPERATIONAL,ChIJ9UOYtkxJzDER7g7-4dDSEMY,3.1273926,101.616605,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.7/5 (350 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
82,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJ197I,2025-11-05,The Skinny Bakers,"Bakery, Store",1,80000,"19A, Jln SS 15/2A, Ss 15, 47500 Subang Jaya, Selangor, Malaysia",47500 Subang Jaya,Selangor,47500.0,http://theskinnybakers.com/,,,60175003216.0,,60175003216.0,4.6,81.0,Unknown,OPERATIONAL,ChIJ197ID2FMzDERyDxNgPI9-CM,3.0816342,101.5876515,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.6/5 (81 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
83,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJx92v,2025-11-05,Coffee Atelier,"Cafe, Art Gallery, Lodging",1,80000,"47 - 55, Lorong Stewart, George Town, 10200 George Town, Pulau Pinang, Malaysia",10200 George Town,,10200.0,https://coffeeatelier.com/,,,6042612261.0,,6042612261.0,4.7,164.0,Unknown,OPERATIONAL,ChIJx92vF5DDSjARpkBcyJ0fyyc,5.419093,100.337813,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.7/5 (164 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
84,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJmUcg,2025-11-05,Chizu,"Cafe, Bakery, Store",1,100000,"LG1.08, sunway pyramid, 3, Jalan PJS 11/15, Bandar Sunway, 47500 Petaling Jaya, Selangor, Malaysia",47500 Petaling Jaya,Selangor,47500.0,https://chizucafe.com.my/,,,601111665653.0,,601111665653.0,4.1,486.0,$$ (Moderate),OPERATIONAL,ChIJmUcgcYdMzDERWvxa3nvk1ws,3.0731389,101.6072913,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.1/5 (486 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
85,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJm21Y,2025-11-05,Komugi • Sunway Pyramid,"Bakery, Store",1,100000,"LG2.139C, 3, Jalan PJS 11/15, Bandar Sunway, 47500 Petaling Jaya, Selangor, Malaysia",47500 Petaling Jaya,Selangor,47500.0,http://www.komugi.com.my/,,,60123149631.0,,60123149631.0,4.8,457.0,$$ (Moderate),OPERATIONAL,ChIJm21YdodMzDERI0usqY59hKo,3.0728882,101.6058738,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.8/5 (457 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
